Customer id,Age,Gender,Location,Email Opened,Email Clicked,Product page visit,Discount offered,Purchased
34704,59,1,Brisbane,1,0,7,0,0
34705,39,0,Sydney,1,0,1,0,0
34706,30,1,Brisbane,0,1,1,0,1
34707,22,0,Sydney,1,1,5,0,0
34708,49,1,Melbourne,1,1,9,0,1
34709,35,1,Sydney,0,1,8,0,1
34710,33,0,Brisbane,0,1,4,0,0
34711,60,1,Brisbane,1,1,1,0,1
34712,25,1,Brisbane,0,0,6,0,0
34713,58,0,Sydney,1,1,6,1,0
34714,25,1,Perth,0,1,4,1,0
34715,25,0,Brisbane,1,1,4,0,0
34716,36,1,Perth,1,1,5,1,0
34717,35,1,Sydney,0,1,4,1,1
34718,41,1,Perth,1,0,8,0,1
34719,32,1,Perth,0,1,4,0,1
34720,56,0,Brisbane,1,1,7,0,1
34721,62,0,Sydney,0,0,3,0,1
34722,54,1,Brisbane,1,1,8,0,1
34723,52,0,Melbourne,0,0,5,1,1
34724,44,1,Auckland,0,0,2,0,1
34725,65,0,Perth,0,1,7,1,1
34726,59,1,Sydney,1,0,7,0,0
34727,61,0,Perth,1,1,9,1,0
34728,59,0,Sydney,0,1,0,1,0
34729,47,0,Brisbane,1,1,7,0,0
34730,35,0,Auckland,0,1,2,0,0
34731,16,1,Auckland,0,0,4,0,1
34732,27,0,Auckland,0,0,0,1,0
34733,16,0,Auckland,0,1,9,1,0
34734,57,0,Perth,0,0,4,1,0
34735,59,0,Sydney,0,0,1,1,1
34736,45,0,Melbourne,1,0,5,1,0
34737,24,0,Sydney,1,1,5,1,1
34738,37,0,Perth,1,0,1,1,1
34739,36,1,Brisbane,0,1,3,1,1
34740,61,1,Melbourne,0,1,6,0,1
34741,43,1,Melbourne,0,1,7,0,0
34742,47,0,Melbourne,1,1,8,0,1
34743,45,0,Perth,1,1,0,1,1
34744,28,1,Auckland,0,0,6,1,0
34745,24,1,Auckland,1,0,6,0,1
34746,32,1,Auckland,1,1,3,1,0
34747,25,0,Sydney,1,0,8,1,0
34748,53,1,Auckland,0,1,2,1,0
34749,61,1,Melbourne,0,1,8,1,0
34750,17,0,Auckland,1,1,5,0,1
34751,16,1,Melbourne,0,1,3,0,0
34752,68,1,Melbourne,0,1,7,1,1
34753,22,0,Sydney,0,1,1,1,0
34754,45,0,Auckland,0,0,7,0,0
34755,22,1,Brisbane,0,0,0,0,0
34756,57,1,Auckland,1,1,2,0,1
34757,62,1,Brisbane,1,1,2,1,1
34758,16,1,Sydney,1,1,7,1,1
34759,36,0,Perth,0,1,6,1,1
34760,19,0,Sydney,0,1,0,1,1
34761,21,0,Sydney,0,1,2,1,0
34762,34,0,Brisbane,0,1,1,1,0
34763,42,0,Sydney,0,0,5,0,1
34764,27,0,Melbourne,0,0,7,0,1
34765,16,1,Sydney,0,1,0,1,1
34766,46,1,Sydney,1,0,6,0,1
34767,40,1,Brisbane,1,1,6,1,0
34768,17,0,Sydney,1,0,6,0,0
34769,55,1,Sydney,0,0,2,0,1
34770,56,0,Auckland,0,1,1,0,0
34771,27,0,Melbourne,1,0,0,0,1
34772,35,0,Melbourne,1,1,1,1,1
34773,59,0,Melbourne,1,1,3,1,0
34774,51,0,Sydney,1,1,9,1,1
34775,37,1,Melbourne,1,1,3,0,1
34776,21,0,Auckland,1,1,8,0,0
34777,31,1,Perth,1,1,5,1,0
34778,42,0,Perth,1,1,7,1,0
34779,61,1,Auckland,1,0,2,0,1
34780,44,1,Perth,1,1,5,0,0
34781,19,1,Perth,1,0,1,0,1
34782,38,1,Brisbane,1,0,7,0,1
34783,21,1,Sydney,0,0,0,1,1
34784,48,0,Brisbane,0,0,9,0,0
34785,64,1,Brisbane,1,1,2,1,1
34786,56,0,Auckland,1,0,9,1,0
34787,47,1,Perth,1,1,5,0,0
34788,41,0,Auckland,0,0,5,0,1
34789,28,0,Melbourne,0,0,6,1,1
34790,33,0,Brisbane,0,1,2,0,0
34791,62,1,Perth,0,0,7,0,0
34792,65,0,Sydney,0,1,6,0,1
34793,52,1,Brisbane,0,1,5,0,1
34794,26,0,Perth,1,1,7,1,1
34795,17,1,Melbourne,1,0,4,1,1
34796,21,0,Auckland,1,1,9,0,0
34797,49,1,Perth,1,0,9,1,1
34798,39,0,Perth,0,0,5,1,0
34799,63,0,Brisbane,0,0,5,0,1
34800,29,0,Perth,1,0,2,0,1
34801,33,1,Melbourne,0,0,1,0,1
34802,33,0,Sydney,1,1,6,1,1
34803,37,0,Melbourne,1,0,9,1,1
34804,25,0,Perth,1,0,5,1,0
34805,35,0,Sydney,0,1,1,1,0
34806,66,1,Melbourne,1,0,3,1,1
34807,48,1,Sydney,1,1,2,1,1
34808,53,1,Brisbane,1,1,2,1,0
34809,65,0,Perth,1,0,7,0,1
34810,21,1,Sydney,0,0,1,0,0
34811,56,0,Auckland,0,0,6,0,1
34812,58,0,Brisbane,1,0,1,1,0
34813,69,0,Perth,1,0,6,1,1
34814,41,1,Brisbane,0,1,8,0,0
34815,64,0,Auckland,1,1,8,0,0
34816,37,1,Perth,1,0,3,1,0
34817,52,0,Brisbane,0,1,4,1,0
34818,34,1,Brisbane,0,0,7,1,1
34819,41,1,Sydney,1,1,9,1,1
34820,67,1,Sydney,1,0,6,1,1
34821,22,0,Brisbane,1,0,3,0,0
34822,51,1,Sydney,1,1,1,1,1
34823,17,1,Perth,0,0,1,0,0
34824,16,0,Sydney,1,1,5,0,0
34825,36,1,Perth,1,1,8,1,1
34826,20,1,Perth,1,0,1,0,1
34827,53,1,Perth,0,0,4,1,1
34828,54,0,Perth,1,0,2,1,1
34829,50,1,Brisbane,1,1,3,1,1
34830,58,1,Melbourne,0,1,1,1,1
34831,38,1,Melbourne,0,0,5,1,1
34832,26,0,Perth,1,1,1,1,1
34833,31,1,Melbourne,1,0,2,0,0
34834,36,1,Perth,0,0,8,1,1
34835,68,0,Melbourne,1,1,5,1,1
34836,33,1,Auckland,0,1,9,0,1
34837,23,1,Sydney,1,1,5,1,0
34838,26,1,Melbourne,0,0,0,1,1
34839,46,0,Perth,0,0,4,0,0
34840,67,1,Sydney,0,1,6,1,0
34841,45,0,Sydney,0,0,4,0,0
34842,31,1,Brisbane,1,1,8,1,0
34843,37,1,Brisbane,1,0,9,0,1
34844,24,0,Melbourne,0,0,8,1,0
34845,44,1,Brisbane,1,0,1,1,1
34846,33,1,Perth,0,1,7,0,1
34847,40,0,Brisbane,1,1,8,0,1
34848,40,0,Auckland,1,1,3,1,1
34849,25,0,Melbourne,1,0,1,0,0
34850,34,1,Sydney,1,0,8,1,1
34851,68,0,Sydney,0,1,3,1,1
34852,59,1,Auckland,1,1,1,1,0
34853,18,0,Perth,0,0,3,1,1
34854,61,0,Sydney,1,1,5,1,0
34855,26,0,Auckland,1,0,4,1,0
34856,39,1,Brisbane,1,0,5,1,1
34857,24,1,Melbourne,0,1,9,1,0
34858,36,1,Auckland,1,1,7,1,1
34859,21,0,Auckland,1,1,8,1,1
34860,38,1,Brisbane,0,0,7,0,0
34861,16,1,Perth,0,0,7,0,1
34862,46,0,Brisbane,1,1,5,1,0
34863,35,1,Brisbane,0,0,0,0,1
34864,21,0,Sydney,1,1,2,0,0
34865,22,0,Auckland,0,0,4,0,1
34866,67,1,Auckland,1,0,9,1,1
34867,65,0,Brisbane,0,0,0,1,0
34868,52,1,Brisbane,1,1,0,1,0
34869,35,0,Auckland,1,0,6,0,0
34870,22,1,Auckland,0,1,1,0,1
34871,39,1,Auckland,0,0,4,1,0
34872,42,1,Perth,1,0,3,1,1
34873,42,0,Brisbane,1,1,7,1,1
34874,68,1,Brisbane,0,0,0,0,1
34875,45,0,Sydney,0,0,8,0,0
34876,66,1,Sydney,1,0,8,1,0
34877,50,1,Melbourne,1,1,3,0,1
34878,39,0,Auckland,1,0,1,1,0
34879,66,1,Auckland,1,0,6,1,0
34880,55,1,Melbourne,1,0,4,1,1
34881,51,0,Brisbane,0,0,1,0,1
34882,52,1,Auckland,0,0,5,0,1
34883,65,1,Sydney,1,0,7,1,1
34884,26,0,Perth,1,1,5,1,1
34885,51,1,Brisbane,0,1,6,0,0
34886,51,1,Perth,1,1,8,0,1
34887,45,0,Perth,1,1,2,0,0
34888,32,0,Melbourne,1,1,8,0,0
34889,40,1,Perth,1,0,9,0,1
34890,20,0,Auckland,1,1,3,0,0
34891,23,1,Melbourne,0,1,6,0,1
34892,25,0,Sydney,1,1,2,1,0
34893,45,1,Perth,0,0,4,1,1
34894,69,0,Auckland,1,1,4,1,1
34895,60,1,Auckland,0,1,7,1,0
34896,16,1,Sydney,0,0,4,1,1
34897,43,1,Melbourne,1,1,6,0,0
34898,60,0,Melbourne,1,1,3,1,1
34899,65,0,Melbourne,1,1,5,0,0
34900,56,1,Sydney,0,1,9,1,1
34901,19,0,Sydney,1,1,3,0,0
34902,37,0,Sydney,0,0,4,0,1
34903,50,0,Melbourne,1,0,6,1,1
34904,21,0,Perth,0,0,5,0,0
34905,27,0,Sydney,1,1,3,0,0
34906,56,0,Sydney,1,0,9,1,0
34907,24,1,Melbourne,1,0,5,0,1
34908,50,1,Sydney,0,0,4,1,0
34909,30,0,Perth,0,0,9,1,0
34910,29,0,Melbourne,0,0,0,1,1
34911,67,0,Sydney,1,1,6,0,1
34912,57,1,Sydney,1,1,9,0,0
34913,33,1,Brisbane,1,1,7,1,1
34914,35,0,Brisbane,0,1,2,1,0
34915,49,1,Auckland,0,0,4,0,1
34916,29,1,Auckland,1,0,1,0,0
34917,62,1,Sydney,1,0,0,0,1
34918,28,1,Brisbane,1,0,0,1,1
34919,43,1,Auckland,1,0,5,1,0
34920,19,1,Melbourne,0,0,7,1,1
34921,63,0,Brisbane,1,0,0,1,1
34922,32,1,Perth,1,1,8,0,0
34923,65,0,Perth,1,1,7,1,0
34924,15,0,Perth,0,1,2,1,1
34925,41,1,Perth,0,0,5,0,1
34926,41,1,Brisbane,1,1,4,0,0
34927,39,0,Melbourne,0,0,5,0,1
34928,55,1,Perth,0,1,6,1,1
34929,35,0,Melbourne,0,1,5,1,0
34930,28,0,Auckland,1,1,2,1,1
34931,66,1,Auckland,0,1,0,1,1
34932,67,1,Sydney,1,1,7,1,0
34933,34,1,Brisbane,1,1,3,1,1
34934,42,0,Perth,1,0,6,1,1
34935,35,0,Melbourne,1,0,4,1,1
34936,37,1,Melbourne,0,1,9,1,0
34937,25,1,Brisbane,0,0,4,1,0
34938,16,1,Auckland,1,1,2,1,0
34939,34,1,Brisbane,0,1,5,1,0
34940,38,0,Melbourne,0,1,5,0,0
34941,69,1,Brisbane,0,0,7,1,1
34942,39,0,Auckland,1,0,3,0,1
34943,51,1,Auckland,1,1,5,0,0
34944,36,0,Perth,1,1,5,1,1
34945,38,0,Perth,1,0,1,1,1
34946,29,0,Perth,0,0,1,1,1
34947,26,1,Auckland,0,0,0,1,0
34948,60,1,Melbourne,0,1,9,0,1
34949,45,1,Perth,0,0,0,1,1
34950,57,0,Brisbane,1,0,9,0,1
34951,45,1,Melbourne,0,0,7,1,0
34952,67,1,Sydney,0,1,0,0,1
34953,44,1,Perth,0,1,1,0,1
34954,55,0,Sydney,1,0,2,1,1
34955,34,1,Perth,1,0,8,0,1
34956,22,0,Melbourne,0,1,4,0,1
34957,58,0,Sydney,1,0,1,1,0
34958,44,1,Auckland,1,1,2,1,1
34959,49,1,Perth,1,1,2,0,0
34960,35,0,Brisbane,0,0,7,1,1
34961,61,1,Sydney,0,1,2,0,1
34962,54,0,Brisbane,1,1,0,1,0
34963,42,0,Sydney,1,1,2,0,0
34964,53,0,Melbourne,1,1,5,1,0
34965,31,1,Brisbane,0,1,6,0,1
34966,26,0,Perth,1,1,1,1,1
34967,66,0,Auckland,1,1,3,1,0
34968,64,1,Melbourne,0,0,6,1,1
34969,32,0,Sydney,1,0,5,0,1
34970,61,0,Perth,0,1,7,0,1
34971,69,1,Sydney,1,0,7,1,1
34972,42,0,Brisbane,1,0,2,0,0
34973,17,1,Brisbane,0,0,5,0,0
34974,65,1,Auckland,0,1,7,1,0
34975,29,0,Brisbane,0,0,9,1,0
34976,30,1,Melbourne,1,0,5,0,1
34977,36,0,Sydney,0,0,0,1,1
34978,68,1,Sydney,0,1,0,1,0
34979,63,0,Melbourne,0,1,9,0,1
34980,45,1,Brisbane,0,0,3,1,0
34981,45,0,Brisbane,0,0,3,1,0
34982,15,0,Melbourne,0,0,6,1,1
34983,25,1,Auckland,1,0,4,0,1
34984,20,0,Perth,0,0,8,0,1
34985,37,0,Perth,0,0,3,0,0
34986,23,1,Brisbane,1,1,4,1,0
34987,66,1,Perth,1,0,9,1,0
34988,30,1,Perth,1,0,5,1,0
34989,52,0,Perth,1,0,2,1,0
34990,58,0,Brisbane,0,1,4,0,0
34991,33,0,Sydney,1,1,6,0,1
34992,59,1,Brisbane,0,0,2,0,0
34993,27,0,Brisbane,0,0,6,0,0
34994,46,0,Auckland,0,0,5,0,0
34995,50,0,Auckland,1,1,9,1,1
34996,23,1,Brisbane,1,0,1,0,0
34997,60,1,Melbourne,0,1,7,0,1
34998,60,0,Melbourne,1,1,1,0,0
34999,63,1,Auckland,1,1,1,1,0
35000,51,1,Auckland,1,1,9,0,0
35001,45,0,Sydney,0,1,8,0,0
35002,45,1,Auckland,0,1,3,0,0
35003,69,1,Perth,1,1,1,1,1
35004,33,1,Brisbane,1,1,5,0,0
35005,16,0,Brisbane,1,0,6,1,1
35006,59,1,Brisbane,1,0,3,0,0
35007,46,1,Sydney,0,0,1,1,1
35008,57,0,Sydney,0,0,5,1,0
35009,48,0,Perth,0,0,0,0,0
35010,15,0,Brisbane,0,1,7,0,0
35011,35,0,Perth,0,1,8,1,1
35012,17,0,Auckland,0,1,7,0,0
35013,41,1,Brisbane,1,0,1,0,0
35014,58,0,Perth,0,1,3,0,1
35015,21,1,Sydney,1,0,7,1,0
35016,47,0,Sydney,1,1,9,0,1
35017,23,1,Sydney,0,0,2,1,0
35018,44,0,Perth,0,1,6,1,1
35019,32,1,Perth,1,1,7,1,1
35020,40,0,Perth,1,1,3,0,0
35021,34,1,Melbourne,0,0,4,0,0
35022,52,1,Brisbane,1,1,1,1,0
35023,55,0,Melbourne,1,1,6,0,1
35024,69,1,Melbourne,0,1,8,1,0
35025,45,1,Auckland,0,0,6,0,0
35026,22,0,Auckland,1,0,4,1,1
35027,37,1,Sydney,0,0,1,1,0
35028,64,1,Melbourne,1,0,7,0,1
35029,39,0,Auckland,0,1,3,1,1
35030,61,1,Melbourne,1,0,2,1,1
35031,15,0,Brisbane,1,1,3,0,0
35032,60,1,Melbourne,0,1,0,1,1
35033,32,1,Sydney,0,1,8,1,0
35034,33,1,Perth,0,0,6,1,1
35035,65,1,Sydney,0,0,7,1,1
35036,56,0,Melbourne,0,1,4,1,0
35037,66,0,Melbourne,1,1,3,1,0
35038,67,1,Perth,0,0,8,0,1
35039,20,1,Sydney,0,1,4,0,1
35040,31,0,Sydney,0,1,6,1,1
35041,60,0,Melbourne,0,1,6,1,1
35042,59,0,Brisbane,1,1,4,1,0
35043,22,1,Auckland,0,0,7,1,0
35044,68,1,Melbourne,0,1,0,0,0
35045,56,1,Melbourne,1,1,1,0,0
35046,23,0,Auckland,1,0,1,1,0
35047,51,1,Perth,0,1,3,1,0
35048,69,0,Melbourne,1,1,8,1,1
35049,41,0,Brisbane,1,0,4,1,1
35050,50,1,Perth,0,0,2,1,1
35051,20,0,Perth,0,0,5,1,0
35052,20,1,Perth,0,0,5,0,0
35053,59,0,Melbourne,1,1,5,0,1
35054,18,1,Perth,1,1,2,0,1
35055,36,1,Sydney,0,1,4,1,1
35056,54,0,Melbourne,1,0,5,1,0
35057,41,0,Melbourne,1,0,7,1,0
35058,51,1,Auckland,0,1,3,1,1
35059,16,1,Perth,0,1,3,0,0
35060,23,0,Melbourne,0,0,8,1,0
35061,25,1,Brisbane,0,0,0,0,0
35062,34,1,Brisbane,1,1,8,0,0
35063,66,0,Melbourne,1,0,6,1,0
35064,57,0,Melbourne,1,0,9,1,0
35065,53,0,Brisbane,1,0,8,0,0
35066,28,1,Brisbane,0,1,2,0,0
35067,40,1,Sydney,1,1,7,0,1
35068,52,0,Brisbane,1,1,4,0,1
35069,44,0,Sydney,1,1,7,0,1
35070,50,0,Melbourne,1,1,0,0,1
35071,52,1,Perth,1,1,8,0,0
35072,49,1,Perth,0,0,6,0,0
35073,69,1,Auckland,1,0,1,1,1
35074,20,0,Sydney,0,0,2,0,0
35075,17,0,Brisbane,1,0,6,0,1
35076,15,1,Sydney,0,1,8,1,1
35077,67,0,Auckland,1,0,4,0,1
35078,32,0,Auckland,0,1,1,1,0
35079,37,0,Sydney,1,0,4,1,0
35080,46,1,Brisbane,0,1,5,0,1
35081,43,0,Melbourne,1,0,0,0,0
35082,37,0,Melbourne,0,0,6,1,0
35083,50,0,Melbourne,1,1,2,1,0
35084,20,0,Auckland,0,1,5,1,1
35085,31,1,Sydney,0,1,7,1,1
35086,32,1,Auckland,0,1,5,1,1
35087,45,1,Brisbane,1,0,2,0,0
35088,20,1,Perth,0,0,3,0,0
35089,48,0,Auckland,0,1,3,0,1
35090,58,1,Brisbane,0,0,2,0,1
35091,58,0,Brisbane,1,0,3,1,0
35092,41,0,Brisbane,1,0,1,0,0
35093,50,0,Perth,1,1,5,0,1
35094,62,0,Melbourne,1,1,2,0,1
35095,66,1,Sydney,1,0,9,1,0
35096,56,1,Auckland,1,0,4,1,0
35097,39,0,Perth,1,1,3,0,0
35098,24,1,Brisbane,0,0,5,0,1
35099,53,1,Perth,1,0,3,0,1
35100,60,0,Auckland,1,0,5,1,1
35101,53,1,Sydney,1,1,9,1,1
35102,26,0,Auckland,0,1,5,0,1
35103,25,0,Perth,1,0,5,1,1
35104,63,0,Brisbane,0,0,9,0,0
35105,57,1,Brisbane,0,0,5,1,0
35106,67,0,Melbourne,1,0,5,1,1
35107,17,0,Melbourne,1,1,1,0,0
35108,65,0,Sydney,1,1,2,1,1
35109,36,1,Sydney,1,0,1,0,1
35110,18,0,Melbourne,0,0,3,1,0
35111,22,0,Melbourne,0,0,5,1,1
35112,28,0,Auckland,0,0,1,0,1
35113,34,0,Auckland,1,0,9,0,0
35114,38,1,Brisbane,1,1,6,1,0
35115,28,0,Brisbane,0,0,3,1,0
35116,42,1,Melbourne,1,0,5,1,1
35117,30,0,Auckland,1,0,0,0,0
35118,46,1,Melbourne,0,1,1,0,0
35119,61,0,Melbourne,0,1,7,0,1
35120,26,1,Sydney,1,0,6,0,1
35121,30,1,Melbourne,0,0,3,1,0
35122,66,0,Brisbane,1,1,5,1,0
35123,33,0,Sydney,1,1,2,0,1
35124,19,0,Auckland,1,0,7,0,1
35125,26,1,Brisbane,0,1,6,1,1
35126,43,1,Perth,0,0,8,0,1
35127,19,1,Auckland,1,0,4,1,0
35128,56,1,Perth,1,0,1,0,1
35129,31,0,Brisbane,0,1,2,0,0
35130,61,1,Auckland,1,0,5,0,0
35131,22,0,Perth,0,1,0,0,0
35132,54,1,Perth,0,1,1,0,1
35133,54,0,Auckland,0,1,0,0,1
35134,44,1,Melbourne,0,0,9,1,0
35135,24,1,Brisbane,0,0,2,1,1
35136,34,0,Brisbane,1,1,7,1,0
35137,59,1,Sydney,0,1,3,0,1
35138,30,1,Auckland,0,0,6,0,1
35139,55,1,Brisbane,0,1,8,1,1
35140,30,0,Perth,0,1,4,0,1
35141,56,1,Auckland,0,0,3,1,0
35142,17,0,Perth,0,0,8,0,0
35143,37,1,Auckland,1,0,9,0,0
35144,36,1,Perth,1,0,4,1,0
35145,42,0,Perth,1,0,8,0,0
35146,60,0,Auckland,0,0,9,0,1
35147,59,0,Sydney,1,0,3,0,0
35148,50,1,Perth,0,1,9,0,0
35149,18,0,Auckland,0,1,9,0,0
35150,52,1,Melbourne,1,0,8,0,0
35151,38,1,Melbourne,0,1,9,1,0
35152,33,0,Sydney,0,0,6,0,0
35153,25,1,Auckland,1,1,8,1,0
35154,54,1,Sydney,1,1,3,0,0
35155,60,1,Perth,1,1,9,1,1
35156,54,1,Melbourne,0,0,6,1,0
35157,60,0,Sydney,0,1,2,0,1
35158,69,1,Perth,0,0,9,0,0
35159,53,1,Melbourne,1,0,2,0,0
35160,67,0,Sydney,1,0,9,0,1
35161,32,0,Perth,1,0,9,1,0
35162,26,1,Brisbane,1,0,2,1,1
35163,28,0,Melbourne,0,1,2,1,0
35164,61,0,Perth,0,1,9,1,1
35165,32,1,Brisbane,1,0,3,1,0
35166,58,0,Sydney,0,1,9,0,0
35167,56,1,Brisbane,0,0,9,1,1
35168,26,1,Melbourne,0,1,1,0,0
35169,54,1,Auckland,0,1,5,0,1
35170,41,0,Sydney,1,0,8,1,1
35171,20,1,Brisbane,0,0,6,1,1
35172,38,1,Perth,1,0,4,1,0
35173,65,1,Auckland,0,0,1,0,1
35174,47,0,Auckland,1,0,9,0,1
35175,59,0,Sydney,1,1,4,0,0
35176,68,1,Brisbane,1,1,8,1,0
35177,30,1,Melbourne,1,1,0,0,1
35178,64,0,Brisbane,1,1,9,0,0
35179,26,1,Brisbane,0,1,5,1,0
35180,45,0,Sydney,1,1,3,0,0
35181,51,1,Sydney,0,1,5,0,0
35182,67,0,Perth,0,0,3,0,0
35183,27,1,Melbourne,1,0,2,0,0
35184,22,1,Sydney,1,1,1,0,1
35185,52,0,Perth,0,0,8,1,1
35186,17,0,Auckland,0,0,1,0,1
35187,34,0,Perth,1,0,4,1,1
35188,18,1,Melbourne,0,0,6,0,1
35189,58,0,Perth,1,0,6,1,1
35190,59,0,Perth,1,0,1,1,1
35191,16,0,Sydney,1,0,1,1,0
35192,65,0,Melbourne,1,1,0,1,0
35193,50,0,Perth,0,1,7,0,1
35194,37,0,Brisbane,0,0,1,0,1
35195,59,1,Perth,1,0,9,0,0
35196,33,0,Auckland,1,0,9,0,0
35197,54,0,Auckland,0,0,1,0,1
35198,22,0,Perth,1,0,8,1,1
35199,30,1,Perth,0,1,6,0,1
35200,57,0,Brisbane,0,1,3,0,1
35201,32,1,Perth,0,0,6,1,1
35202,50,0,Sydney,0,1,9,1,1
35203,38,1,Melbourne,1,1,7,1,1
35204,15,0,Brisbane,1,1,3,0,1
35205,15,1,Perth,0,0,5,0,0
35206,60,1,Sydney,1,1,3,0,1
35207,50,0,Perth,0,1,3,1,1
35208,25,1,Brisbane,1,1,9,1,0
35209,32,0,Brisbane,1,0,2,1,1
35210,30,1,Auckland,1,1,7,0,1
35211,31,1,Auckland,1,0,9,1,1
35212,38,1,Perth,0,1,0,1,0
35213,48,1,Melbourne,1,1,0,1,1
35214,18,0,Sydney,0,0,1,0,0
35215,49,0,Auckland,1,1,0,1,0
35216,29,0,Auckland,1,0,4,0,0
35217,16,1,Melbourne,0,0,7,0,0
35218,65,1,Brisbane,1,1,7,1,1
35219,45,0,Perth,0,1,7,0,0
35220,23,0,Perth,1,0,4,1,0
35221,24,0,Sydney,1,1,0,0,0
35222,67,1,Melbourne,1,1,2,0,0
35223,39,1,Melbourne,0,1,7,1,1
35224,65,0,Melbourne,1,1,6,1,0
35225,19,0,Brisbane,1,1,2,1,0
35226,28,0,Melbourne,1,0,4,1,1
35227,56,1,Brisbane,0,1,9,1,1
35228,62,1,Perth,1,1,5,1,0
35229,52,0,Brisbane,1,1,8,0,0
35230,54,0,Perth,0,0,9,1,1
35231,16,1,Sydney,1,1,0,0,0
35232,32,0,Melbourne,1,0,8,0,0
35233,43,0,Sydney,1,1,5,1,0
35234,67,0,Melbourne,1,0,3,0,0
35235,67,1,Sydney,1,0,1,1,1
35236,67,0,Auckland,0,1,8,0,0
35237,34,1,Auckland,0,0,4,0,0
35238,22,0,Brisbane,1,1,5,0,0
35239,51,1,Sydney,0,0,1,0,0
35240,63,1,Melbourne,0,0,3,0,0
35241,62,0,Perth,0,1,0,1,1
35242,40,1,Brisbane,1,1,7,1,1
35243,51,1,Brisbane,0,0,5,0,0
35244,63,0,Auckland,0,0,7,1,0
35245,18,0,Sydney,1,0,2,0,1
35246,47,1,Sydney,0,1,3,0,1
35247,36,0,Brisbane,0,1,6,1,0
35248,20,0,Auckland,0,1,5,1,0
35249,47,0,Perth,0,0,4,1,0
35250,42,0,Auckland,0,1,3,1,1
35251,38,0,Sydney,0,0,1,0,1
35252,18,0,Perth,1,1,7,1,1
35253,16,0,Brisbane,0,1,7,1,1
35254,27,1,Perth,0,0,6,0,0
35255,60,0,Brisbane,1,1,0,1,1
35256,63,0,Auckland,0,1,9,0,0
35257,25,0,Perth,1,1,4,1,0
35258,49,0,Melbourne,0,0,8,1,0
35259,53,0,Sydney,0,1,9,1,0
35260,24,0,Brisbane,1,0,0,0,1
35261,57,1,Perth,0,1,5,0,0
35262,24,0,Perth,0,0,8,1,1
35263,22,1,Melbourne,1,1,9,0,1
35264,19,1,Auckland,1,0,4,1,1
35265,37,1,Melbourne,1,0,6,0,0
35266,48,1,Perth,0,1,5,1,1
35267,61,0,Sydney,0,0,8,1,0
35268,46,0,Perth,1,1,0,0,1
35269,30,0,Perth,0,1,9,0,0
35270,18,1,Perth,1,0,0,0,0
35271,68,0,Melbourne,0,0,4,1,1
35272,42,1,Melbourne,0,1,7,0,1
35273,62,1,Brisbane,1,0,4,0,1
35274,58,0,Brisbane,1,0,3,1,0
35275,28,1,Brisbane,0,1,4,1,1
35276,26,0,Perth,0,0,7,0,1
35277,35,1,Brisbane,1,1,2,1,1
35278,62,1,Brisbane,0,1,3,1,0
35279,30,0,Auckland,1,1,4,0,1
35280,68,1,Melbourne,0,1,8,1,1
35281,58,0,Brisbane,0,0,4,1,1
35282,16,0,Melbourne,0,1,6,0,0
35283,37,0,Sydney,0,1,5,1,0
35284,43,1,Auckland,1,0,4,0,0
35285,60,0,Sydney,0,1,1,1,0
35286,57,0,Melbourne,1,0,5,0,1
35287,23,0,Melbourne,1,1,7,1,0
35288,68,0,Sydney,0,0,7,1,0
35289,21,1,Brisbane,1,1,2,1,1
35290,43,0,Auckland,0,0,2,1,0
35291,58,0,Melbourne,1,0,2,0,1
35292,31,0,Perth,1,1,4,0,1
35293,23,0,Auckland,0,0,4,1,1
35294,20,0,Sydney,1,0,4,0,1
35295,58,1,Melbourne,0,1,7,0,1
35296,34,0,Melbourne,0,1,5,0,1
35297,24,1,Sydney,0,0,6,0,0
35298,23,0,Perth,1,1,0,0,0
35299,26,1,Perth,0,1,6,0,1
35300,47,0,Melbourne,1,1,5,0,1
35301,46,1,Brisbane,0,1,6,0,0
35302,48,1,Perth,1,1,1,1,1
35303,33,0,Perth,1,1,4,0,1
35304,47,1,Brisbane,0,0,0,0,1
35305,62,0,Perth,1,1,3,1,1
35306,30,0,Brisbane,1,0,0,0,0
35307,64,1,Sydney,0,0,9,1,0
35308,64,1,Auckland,0,0,7,1,0
35309,37,1,Auckland,0,0,8,1,0
35310,40,0,Sydney,0,1,6,0,1
35311,59,1,Perth,1,0,5,0,0
35312,68,1,Auckland,1,0,1,1,1
35313,58,1,Sydney,1,1,6,0,1
35314,55,0,Auckland,1,0,5,1,1
35315,51,0,Perth,1,1,2,1,1
35316,23,1,Brisbane,1,0,9,1,0
35317,44,1,Sydney,0,1,5,1,1
35318,27,1,Auckland,1,1,4,1,1
35319,62,0,Perth,0,1,3,1,1
35320,56,1,Auckland,0,1,0,1,0
35321,30,1,Perth,0,0,5,1,0
35322,60,0,Perth,1,0,1,0,1
35323,16,0,Perth,0,1,8,0,0
35324,45,1,Perth,0,1,4,0,1
35325,65,1,Sydney,1,0,8,1,1
35326,57,0,Brisbane,0,0,8,1,1
35327,33,1,Sydney,0,1,2,0,1
35328,25,0,Auckland,0,1,9,0,0
35329,28,1,Sydney,0,1,2,0,0
35330,61,1,Sydney,0,0,3,0,1
35331,39,1,Auckland,0,1,0,0,1
35332,21,0,Brisbane,1,1,6,0,1
